"","x"
"V27665",409
"V27666",412.5
"V27667",411.75
"V27668",414.75
"V27669",415
"V27670",416.75
"V27671",416
"V27672",416.25
"V27673",417
"V27674",416.75
"V27675",416.75
"V27676",443
"V27677",442.25
"V27678",440.5
"V27679",441
"V27680",440.25
"V27681",439
"V27682",439.25
"V27683",444
"V27684",444.25
"V27685",448.5
"V27686",445
"V27687",441.75
"V27688",440
"V27689",441
"V27690",390.75
"V27691",394.75
"V27692",395.5
"V27693",395.5
"V27694",395.75
"V27695",395.25
"V27696",394.75
"V27697",395.5
"V27698",395.75
"V27699",395.25
"V27700",396.75
"V27701",389.5
"V27702",388
"V27703",388.5
"V27704",390.25
"V27705",389
"V27706",390.5
"V27707",388
"V27708",390
"V27709",391
"V27710",391.25
"V27711",391.5
"V27712",395
"V27713",394.75
"V27714",387.75
"V27715",387.5
"V27716",387.25
"V27717",386.25
"V27718",386.25
"V27719",385.75
"V27720",386.25
"V27721",386.25
"V27722",387.5
"V27723",389
"V27724",389.5
"V27725",390.5
"V27726",393.75
"V27727",393.25
"V27728",395.5
"V27729",395.5
"V27730",401.5
"V27731",401.75
"V27732",406.75
"V27733",408.25
"V27734",408.25
"V27735",409.5
"V27736",406.5
"V27737",406.5
"V27738",409.25
"V27739",411.5
"V27740",414.25
"V27741",408
"V27742",407.75
"V27743",405.75
"V27744",404.75
"V27745",403.5
"V27746",402.5
"V27747",404.75
"V27748",403.25
"V27749",404.75
"V27750",404.75
"V27751",406.75
"V27752",407.75
"V27753",407
"V27754",407.75
"V27755",407.75
"V27756",407.75
"V27757",407.75
"V27758",406
"V27759",402.5
"V27760",401.25
"V27761",401.5
"V27762",398.75
"V27763",395.25
"V27764",396
"V27765",394
"V27766",395
"V27767",395
"V27768",395.25
"V27769",394.75
"V27770",396
"V27771",402
"V27772",402.75
"V27773",403.25
"V27774",402.75
"V27775",404
"V27776",405.75
"V27777",409.25
"V27778",410
"V27779",410
"V27780",407.75
"V27781",406.75
"V27782",408.5
"V27783",408.25
"V27784",412.25
"V27785",412.75
"V27786",412.75
"V27787",413.25
"V27788",414
"V27789",413.75
"V27790",414.25
"V27791",414.5
"V27792",414.5
"V27793",414.5
"V27794",412
"V27795",409
"V27796",406.75
"V27797",406.25
"V27798",406.25
"V27799",407
"V27800",404.5
"V27801",403.75
"V27802",404.25
"V27803",404.25
"V27804",410.25
"V27805",411.25
"V27806",413.75
"V27807",412
"V27808",413.5
"V27809",427.75
"V27810",423.75
"V27811",424.75
"V27812",424.25
"V27813",420.75
"V27814",420.25
"V27815",419.5
"V27816",419
"V27817",418
"V27818",443
"V27819",446.25
"V27820",447.25
"V27821",447.5
"V27822",447
"V27823",443.25
"V27824",442.5
"V27825",443.5
"V27826",444.25
"V27827",444.5
"V27828",444.25
"V27829",378
"V27830",377.25
"V27831",379
"V27832",376.5
"V27833",379.75
"V27834",383
"V27835",382.5
"V27836",382.25
"V27837",380.75
"V27838",380.25
"V27839",380.5
"V27840",381.75
"V27841",384
"V27842",383.25
"V27843",378.25
"V27844",386.25
"V27845",384.5
"V27846",383.75
"V27847",383.75
"V27848",384.25
"V27849",383.75
"V27850",383.25
"V27851",383.75
"V27852",385.25
"V27853",384.75
"V27854",381.5
"V27855",386.25
"V27856",386
"V27857",384.75
"V27858",384.75
"V27859",384.5
"V27860",383.75
"V27861",384.5
"V27862",383.75
"V27863",385.25
"V27864",385.25
"V27865",383.5
"V27866",384
"V27867",387.75
"V27868",390
"V27869",390.5
"V27870",412.75
"V27871",415.75
"V27872",417
"V27873",418
"V27874",417.75
"V27875",418
"V27876",417.75
"V27877",418.75
"V27878",418.75
"V27879",417.75
"V27880",423.25
"V27881",422
"V27882",420.25
"V27883",420.25
"V27884",420.5
"V27885",418.75
"V27886",418.75
"V27887",418.25
"V27888",418
"V27889",418
"V27890",415.75
"V27891",415.25
"V27892",417.75
"V27893",432
"V27894",432.5
"V27895",432.5
"V27896",434
"V27897",436.75
"V27898",438.75
"V27899",438.75
"V27900",440
"V27901",438.25
"V27902",437.75
"V27903",440.25
"V27904",440
"V27905",432.75
"V27906",434.5
"V27907",430.75
"V27908",430.25
"V27909",429.75
"V27910",429.5
"V27911",425.75
"V27912",423.25
"V27913",420.5
"V27914",420.25
"V27915",420.75
"V27916",419
"V27917",421.75
"V27918",422
"V27919",435.75
"V27920",433.5
"V27921",433.5
"V27922",431
"V27923",432.5
"V27924",432.75
"V27925",432.75
"V27926",433.25
"V27927",433
"V27928",435.75
"V27929",435.5
"V27930",437
"V27931",438.25
"V27932",440.5
"V27933",445.5
"V27934",446.25
"V27935",445.5
"V27936",445.75
"V27937",445.25
"V27938",445
"V27939",445
"V27940",433.75
"V27941",434.5
"V27942",433.25
"V27943",432
"V27944",431.5
"V27945",430.5
"V27946",427.75
"V27947",429.25
"V27948",430.25
"V27949",432
"V27950",408.25
"V27951",407.75
"V27952",407.75
"V27953",407.5
"V27954",408
"V27955",408.25
"V27956",409.25
"V27957",406
"V27958",404.25
"V27959",404.25
"V27960",405.5
"V27961",405
"V27962",403.25
"V27963",404.25
"V27964",402
"V27965",402.75
"V27966",414.75
"V27967",414
"V27968",414.5
"V27969",410
"V27970",400.75
"V27971",398.75
"V27972",397.5
"V27973",396.75
"V27974",398.5
"V27975",400
"V27976",400.25
"V27977",399.75
"V27978",397.5
"V27979",397
"V27980",396.75
"V27981",455.5
"V27982",453.75
"V27983",453.75
"V27984",453.5
"V27985",453
"V27986",456.25
"V27987",455.5
"V27988",456
"V27989",454.25
"V27990",453.25
"V27991",453.75
"V27992",452.75
"V27993",391
"V27994",390.75
"V27995",390.75
"V27996",390.25
"V27997",391.25
"V27998",392
"V27999",390.75
"V28000",390.5
"V28001",390
"V28002",390
"V28003",389.75
"V28004",389.75
"V28005",388
"V28006",388.5
"V28007",388.5
"V28008",388.5
"V28009",387.75
"V28010",385.75
"V28011",382.75
"V28012",382.25
"V28013",380.5
"V28014",380.5
"V28015",380
"V28016",380
"V28017",382.75
"V28018",384.25
"V28019",385
"V28020",379.5
"V28021",378
"V28022",376.75
"V28023",378.75
"V28024",379.75
"V28025",375.75
"V28026",371.25
"V28027",371.25
"V28028",369
"V28029",369.75
"V28030",372.25
"V28031",373
"V28032",373.25
"V28033",368.5
"V28034",370.25
"V28035",368.75
"V28036",367
"V28037",365.75
"V28038",366.5
"V28039",390
"V28040",391
"V28041",390.25
"V28042",389
"V28043",387.5
"V28044",387.25
"V28045",386.5
"V28046",386.25
"V28047",384.5
"V28048",386.5
"V28049",389
"V28050",388.5
"V28051",391.25
"V28052",393.5
"V28053",399
"V28054",404
"V28055",406
"V28056",404.75
"V28057",404.25
"V28058",405.5
"V28059",406
"V28060",404.5
"V28061",404.5
"V28062",406.25
"V28063",405.25
"V28064",406
"V28065",406
"V28066",400.25
"V28067",398.25
"V28068",398.75
"V28069",422
"V28070",422
"V28071",421.75
"V28072",421.75
"V28073",421.75
"V28074",422.75
"V28075",421.75
"V28076",427.5
"V28077",426.25
"V28078",425.5
"V28079",431.75
"V28080",432.5
"V28081",432.5
"V28082",431
"V28083",430.75
"V28084",429.75
"V28085",428.5
"V28086",430
"V28087",427.5
"V28088",427.5
"V28089",427
"V28090",403
"V28091",397.75
"V28092",398
"V28093",397.75
"V28094",396.75
"V28095",395.5
"V28096",394.5
"V28097",395.75
"V28098",397.25
"V28099",398.75
"V28100",398
"V28101",397.75
"V28102",398.25
"V28103",397
"V28104",399.25
"V28105",399.25
"V28106",395.5
"V28107",394.25
"V28108",395.5
"V28109",396.25
"V28110",397.75
"V28111",459.5
"V28112",461.5
"V28113",461.25
"V28114",424.5
"V28115",422.75
"V28116",422
"V28117",422
"V28118",420.25
"V28119",421
"V28120",421.5
"V28121",419
"V28122",414.75
"V28123",416
"V28124",416.5
"V28125",416
"V28126",423
"V28127",423.5
"V28128",410.75
"V28129",409.5
"V28130",411.75
"V28131",410.75
"V28132",410.75
"V28133",409.5
"V28134",410
"V28135",409.75
"V28136",409
"V28137",408.75
"V28138",407
"V28139",406
"V28140",410
"V28141",410.5
"V28142",409.75
"V28143",409.75
"V28144",409.75
"V28145",408.25
"V28146",408.25
"V28147",406.5
"V28148",403.25
"V28149",402.25
"V28150",401
"V28151",400
"V28152",399.25
"V28153",398.25
"V28154",402.25
"V28155",403.25
"V28156",402.5
"V28157",403.5
"V28158",405.5
"V28159",405.75
"V28160",407
"V28161",410
"V28162",408.25
"V28163",407.25
"V28164",406.25
"V28165",406.25
"V28166",401.75
"V28167",402.25
"V28168",434.5
"V28169",432.5
"V28170",431.5
"V28171",432.25
"V28172",432
"V28173",432.5
"V28174",432.75
"V28175",433.25
"V28176",433.25
"V28177",434
"V28178",434.75
"V28179",435.25
"V28180",434.25
"V28181",434.5
"V28182",435
"V28183",433.75
"V28184",433.5
"V28185",421.25
"V28186",421.25
"V28187",420.75
"V28188",421.75
"V28189",420.75
"V28190",427.75
"V28191",426
"V28192",425.5
"V28193",428.75
"V28194",399.75
"V28195",398.75
"V28196",407.5
"V28197",406.5
"V28198",407
"V28199",401.25
"V28200",403
"V28201",403
"V28202",401.75
"V28203",402
"V28204",401
"V28205",400.5
"V28206",451.25
"V28207",450.75
"V28208",450.75
"V28209",451.25
"V28210",451.5
"V28211",452
"V28212",452
"V28213",452
"V28214",451.75
"V28215",451.75
"V28216",453.75
"V28217",444.75
"V28218",441.75
"V28219",441.25
"V28220",409.25
"V28221",408.75
"V28222",409.75
"V28223",409.75
"V28224",408.5
"V28225",408.5
"V28226",408.5
"V28227",407.25
"V28228",405.75
"V28229",405.25
"V28230",407.75
"V28231",405.25
"V28232",406
"V28233",405.75
"V28234",406.25
"V28235",406.5
"V28236",406.25
"V28237",405
"V28238",404.5
"V28239",403.75
"V28240",403.5
"V28241",404.25
"V28242",402.25
"V28243",402.5
"V28244",401.75
"V28245",403.75
"V28246",419.25
"V28247",420
"V28248",419.25
"V28249",421.75
"V28250",423.5
"V28251",409.5
"V28252",409
"V28253",410
"V28254",397
"V28255",392.25
"V28256",387.25
"V28257",386
"V28258",386.75
"V28259",384
"V28260",400.5
"V28261",399.5
"V28262",397.75
"V28263",398.25
"V28264",401
"V28265",401
"V28266",400.75
"V28267",400
"V28268",400.25
"V28269",403
"V28270",404.25
"V28271",405.5
"V28272",400.75
"V28273",400.75
"V28274",403.25
"V28275",404.75
"V28276",409.5
"V28277",411.25
"V28278",409
"V28279",412.5
"V28280",412.5
"V28281",413.25
"V28282",412.75
"V28283",411.5
"V28284",411.75
"V28285",410.75
"V28286",411
"V28287",410.75
"V28288",410.25
"V28289",411.5
"V28290",412
"V28291",412
"V28292",409.25
"V28293",410
"V28294",402.75
"V28295",399.25
"V28296",397.5
"V28297",395
"V28298",395.25
"V28299",397
"V28300",399.5
"V28301",402.25
"V28302",401.5
"V28303",413.75
"V28304",415
"V28305",415.75
"V28306",416
"V28307",417
"V28308",388.75
"V28309",414.5
"V28310",399.75
"V28311",394.75
"V28312",425
"V28313",415.25
"V28314",386.25
"V28315",384
"V28316",387
"V28317",388.25
"V28318",388.5
"V28319",390.75
"V28320",386.75
"V28321",380.5
"V28322",380.5
"V28323",407.5
"V28324",407.75
"V28325",468.5
"V28326",373
"V28327",407.75
"V28328",381
"V28329",406
"V28330",399.5
"V28331",398.25
"V28332",405.75
"V28333",402.75
"V28334",401.75
"V28335",402
"V28336",417.5
"V28337",403.25
"V28338",409.75
"V28339",403.5
"V28340",396.25
"V28341",404.75
"V28342",409.75
"V28343",399.75
"V28344",430.75
"V28345",432.5
"V28346",397
"V28347",396.5
"V28348",410.25
"V28349",412.5
"V28350",412
"V28351",412.25
"V28352",425.75
"V28353",412
"V28354",402.5
"V28355",400
"V28356",400
"V28357",400.25
"V28358",395.5
"V28359",399.25
"V28360",400.5
"V28361",421
"V28362",422.5
"V28363",426
"V28364",428.25
"V28365",436.5
"V28366",434
"V28367",431
"V28368",426.25
"V28369",430.5
"V28370",425.25
"V28371",397.25
"V28372",396.75
"V28373",397.5
"V28374",398.75
"V28375",400.5
"V28376",397.75
"V28377",400.75
"V28378",403.25
"V28379",404.25
"V28380",415
"V28381",408.25
"V28382",400.25
"V28383",402.25
"V28384",410.25
"V28385",372
"V28386",390.25
"V28387",411
"V28388",417.5
"V28389",440
"V28390",441.5
"V28391",437.75
"V28392",439.5
"V28393",441.5
"V28394",396
"V28395",392
"V28396",411.75
"V28397",449.5
"V28398",449
"V28399",390.25
"V28400",400.25
"V28401",466
"V28402",466.25
"V28403",466.5
"V28404",471
"V28405",467.5
"V28406",450.25
"V28407",444.25
"V28408",432.75
"V28409",422.25
"V28410",423.25
"V28411",420.75
"V28412",421.75
"V28413",419.75
"V28414",422.5
"V28415",432.5
"V28416",477.5
"V28417",459.75
"V28418",399.75
"V28419",385.75
"V28420",382
"V28421",382.5
"V28422",376.75
"V28423",369.75
"V28424",372
"V28425",371.25
"V28426",460.75
"V28427",378.25
"V28428",377.75
"V28429",375.25
"V28430",371.5
"V28431",395.5
"V28432",395.25
"V28433",394.5
"V28434",394.5
"V28435",427.75
"V28436",387.25
"V28437",387.5
"V28438",433.25
"V28439",401.5
"V28440",393.5
"V28441",414.75
"V28442",412.75
"V28443",412.5
"V28444",383
"V28445",405.25
"V28446",432
"V28447",404.75
"V28448",402
"V28449",415.5
"V28450",411.75
"V28451",399.75
"V28452",393.5
"V28453",411.25
"V28454",419.5
"V28455",410.5
"V28456",412
"V28457",409.75
"V28458",409.75
"V28459",397.75
"V28460",383.75
"V28461",385.25
"V28462",388.5
"V28463",398.25
"V28464",411.5
"V28465",438.25
"V28466",411.5
"V28467",413
"V28468",463.5
"V28469",462.75
"V28470",424.75
"V28471",420.75
"V28472",376.75
"V28473",379.5
"V28474",379.5
"V28475",378.5
"V28476",378.75
"V28477",380.25
"V28478",372.25
"V28479",403.75
"V28480",402.25
"V28481",398.5
"V28482",400
"V28483",400
"V28484",401
"V28485",400
"V28486",395.25
"V28487",446.5
"V28488",440.5
"V28489",446.5
"V28490",446.75
"V28491",378.25
"V28492",373.5
"V28493",374
"V28494",370.75
"V28495",363.25
"V28496",364.25
"V28497",365.75
"V28498",366.75
"V28499",366.75
"V28500",416.5
"V28501",427.25
"V28502",399.25
"V28503",421.25
"V28504",433.5
"V28505",399
"V28506",442.5
"V28507",416.5
"V28508",414.5
"V28509",416.75
"V28510",415.5
"V28511",404.5
"V28512",409.5
"V28513",416
"V28514",420.5
"V28515",385.25
"V28516",381.75
"V28517",377.75
"V28518",378.5
"V28519",382.5
"V28520",386.5
"V28521",388
"V28522",388.5
"V28523",413.25
"V28524",426
"V28525",425.25
"V28526",424.25
"V28527",424
"V28528",441.5
"V28529",450.25
"V28530",453.25
"V28531",454.25
"V28532",455.5
"V28533",456.75
"V28534",456.75
"V28535",457
"V28536",458
"V28537",455.75
"V28538",454.25
"V28539",455.25
"V28540",390.5
"V28541",390.5
"V28542",391.25
"V28543",389.75
"V28544",389.5
"V28545",388.75
"V28546",390.5
"V28547",444.75
"V28548",445
"V28549",446.5
"V28550",447.25
"V28551",447.75
"V28552",444.5
"V28553",445
"V28554",438
"V28555",473.5
"V28556",473.25
"V28557",472.75
"V28558",473
"V28559",473.75
"V28560",473
"V28561",472.25
"V28562",475.25
"V28563",475.25
"V28564",474.25
"V28565",475.5
"V28566",475.25
"V28567",474.75
"V28568",474.5
"V28569",458.75
"V28570",454.75
"V28571",473.25
"V28572",469.25
"V28573",470.5
"V28574",470.75
"V28575",470.5
"V28576",469.5
"V28577",470.5
"V28578",471.25
"V28579",471
"V28580",471.25
"V28581",471.25
"V28582",471
"V28583",471
"V28584",471.25
"V28585",471.75
"V28586",471
"V28587",425
"V28588",425.25
"V28589",425.25
"V28590",425.25
"V28591",425.25
"V28592",425
"V28593",426
"V28594",426.25
"V28595",439
"V28596",440
"V28597",440
"V28598",439.5
"V28599",440.25
"V28600",431
"V28601",429.5
"V28602",428.5
"V28603",427.75
"V28604",429
"V28605",429.25
"V28606",429
"V28607",431
"V28608",430.25
"V28609",429.25
"V28610",429.75
"V28611",430.5
"V28612",430.5
"V28613",427.5
"V28614",429.25
"V28615",428.25
"V28616",428.75
"V28617",427.25
"V28618",470.75
"V28619",469.5
"V28620",471.75
"V28621",471.5
"V28622",469.5
"V28623",471.25
"V28624",468.75
"V28625",469
"V28626",470
"V28627",472.5
"V28628",418.5
"V28629",417.5
"V28630",417.75
"V28631",417.75
"V28632",418.25
"V28633",413
"V28634",414.25
"V28635",413.5
"V28636",413
"V28637",414
"V28638",413.25
"V28639",411.25
"V28640",411.25
"V28641",412
"V28642",413.5
"V28643",415.25
"V28644",413.75
"V28645",416.75
"V28646",403.5
"V28647",403.5
"V28648",404.25
"V28649",404.75
"V28650",403.5
"V28651",404.25
"V28652",404.25
"V28653",403.75
"V28654",405
"V28655",404.5
"V28656",404.75
"V28657",406
"V28658",406.5
"V28659",406.5
"V28660",406.75
"V28661",406
"V28662",405
"V28663",410.5
"V28664",408.25
"V28665",408
"V28666",407.5
"V28667",408.25
"V28668",411
"V28669",410.25
"V28670",410
"V28671",412.25
"V28672",412.5
"V28673",414.25
"V28674",451.25
"V28675",452.75
"V28676",461.25
"V28677",472.75
"V28678",488
"V28679",408.75
"V28680",407.75
"V28681",408
"V28682",411
"V28683",412.25
"V28684",411.75
"V28685",411
"V28686",411.5
"V28687",414.75
"V28688",417.5
"V28689",417
"V28690",418
"V28691",417.5
"V28692",417
"V28693",415
"V28694",411.5
"V28695",404
"V28696",403.25
"V28697",405.75
"V28698",405.25
"V28699",406.25
"V28700",407.5
"V28701",405.5
"V28702",404.25
"V28703",403
"V28704",405.25
"V28705",406.5
"V28706",408.75
"V28707",408.75
"V28708",414
"V28709",410.25
"V28710",402
"V28711",377
"V28712",380.5
"V28713",380
"V28714",381.75
"V28715",380.75
"V28716",381
"V28717",381
"V28718",381
"V28719",382.5
"V28720",382
"V28721",382.75
"V28722",382.25
"V28723",381.75
"V28724",384.5
"V28725",382.25
"V28726",382.5
"V28727",384.25
"V28728",384.5
"V28729",384
"V28730",384
"V28731",385
"V28732",385.5
"V28733",383.25
"V28734",383.5
"V28735",388.5
"V28736",401.25
"V28737",400.5
"V28738",398
"V28739",398
"V28740",396.75
"V28741",397.25
"V28742",397.25
"V28743",397.75
"V28744",397
"V28745",396.5
"V28746",399.25
"V28747",399.25
"V28748",398
"V28749",398
"V28750",397.5
"V28751",397.75
"V28752",399.75
"V28753",401.25
"V28754",401
"V28755",402.25
"V28756",398.5
"V28757",398.75
"V28758",396.75
"V28759",397.25
"V28760",396
"V28761",396.75
"V28762",397.25
"V28763",397.75
"V28764",397.5
"V28765",394.5
"V28766",392
"V28767",391.5
"V28768",392.25
"V28769",391.75
"V28770",391.75
"V28771",391.5
"V28772",392
"V28773",390.75
"V28774",393.75
"V28775",393.25
"V28776",391
"V28777",391.5
"V28778",393.5
"V28779",395.25
"V28780",394.75
"V28781",396
"V28782",396.25
"V28783",396.75
"V28784",396.75
"V28785",397.5
"V28786",396.5
"V28787",399
"V28788",399.5
"V28789",396.5
"V28790",397.25
"V28791",397.25
"V28792",397.25
"V28793",397.5
"V28794",397.5
"V28795",397.5
"V28796",397.75
"V28797",398.25
"V28798",397.75
"V28799",397.75
"V28800",396.75
"V28801",397.5
"V28802",396.25
"V28803",396.5
"V28804",396.75
"V28805",398.25
"V28806",399.25
"V28807",398.75
"V28808",398.75
"V28809",399.25
"V28810",399.5
"V28811",399.75
"V28812",399
"V28813",400
"V28814",400
"V28815",400.25
"V28816",400
"V28817",401.75
"V28818",400.25
"V28819",399.25
"V28820",399
"V28821",399.5
"V28822",399
"V28823",398.25
"V28824",398.25
"V28825",398.5
"V28826",398.5
"V28827",401.5
